check,reward,value
Mua Forest Chest Morning Star,Knife,1
Mua Forest Chest Morning Star,Kodachi,1
Mua Forest Chest Morning Star,Leather Armor,1
Mua Forest Chest Morning Star,Leather Shoes,2
Mua Forest Chest Morning Star,Magic Lamp,1
Mua Forest Chest Morning Star,Morning Star,19
Mua Forest Chest Morning Star,Murasume,1
Mua Forest Chest Morning Star,Protect Drink,1
Mua Forest Chest Morning Star,Ragnarok,1
Mua Forest Chest Morning Star,Revivify,1
Mua Forest Chest Morning Star,Rod,1
Mua Forest Chest Morning Star,Silver Plate,1
Mua Forest Chest Morning Star,Staff of Light,1
Mua Forest Chest Morning Star,Strength,1
Mua Forest Chest Morning Star,Thor Hammer,1
Mua Forest Chest Morning Star,Tricorn Hat,1
Mua Forest Chest Morning Star,Venom Axe,1
Mua Forest Chest Phoenix Down,2-Handed,2
Mua Forest Chest Phoenix Down,Ancient Sword,1
Mua Forest Chest Phoenix Down,Angel Gwn,1
Mua Forest Chest Phoenix Down,AntiMagic Bow,1
Mua Forest Chest Phoenix Down,Assassin,1
Mua Forest Chest Phoenix Down,Bard's Surplice,1
Mua Forest Chest Phoenix Down,Barrier,1
Mua Forest Chest Phoenix Down,Black Robe,2
Mua Forest Chest Phoenix Down,Chicken Knife,1
Mua Forest Chest Phoenix Down,Control,1
Mua Forest Chest Phoenix Down,Cotton Robe,1
Mua Forest Chest Phoenix Down,Cover,1
Mua Forest Chest Phoenix Down,Crystal Shield,1
Mua Forest Chest Phoenix Down,Cursed Shield,3
Mua Forest Chest Phoenix Down,Dagger,1
Mua Forest Chest Phoenix Down,Dbl Grip,1
Mua Forest Chest Phoenix Down,Earth Bell,1
Mua Forest Chest Phoenix Down,Enhancer,1
Mua Forest Chest Phoenix Down,Excalibur,1
Mua Forest Chest Phoenix Down,Flame Whip,1
Mua Forest Chest Phoenix Down,Gauntlets,1
Mua Forest Chest Phoenix Down,Giant's Axe,1
Mua Forest Chest Phoenix Down,Giant's Gloves,1
Mua Forest Chest Phoenix Down,Giyaman,1
Mua Forest Chest Phoenix Down,Golem,2
Mua Forest Chest Phoenix Down,Hero Drink,1
Mua Forest Chest Phoenix Down,Hide,1
Mua Forest Chest Phoenix Down,Ice Shield,1
Mua Forest Chest Phoenix Down,IceBrand,1
Mua Forest Chest Phoenix Down,Iron Shield,1
Mua Forest Chest Phoenix Down,Katana,1
Mua Forest Chest Phoenix Down,Lamia's Tiara,1
Mua Forest Chest Phoenix Down,Leather Armor,1
Mua Forest Chest Phoenix Down,Lumina Robe,1
Mua Forest Chest Phoenix Down,Mage Masher,2
Mua Forest Chest Phoenix Down,Magus,1
Mua Forest Chest Phoenix Down,Maiden's Kiss,1
Mua Forest Chest Phoenix Down,Mythril Shield,1
Mua Forest Chest Phoenix Down,Mythril Sword,1
Mua Forest Chest Phoenix Down,Ogre Killer,1
Mua Forest Chest Phoenix Down,Partisan,1
Mua Forest Chest Phoenix Down,Phoenix Down,14
Mua Forest Chest Phoenix Down,RisingSun,2
Mua Forest Chest Phoenix Down,Silver Bow,1
Mua Forest Chest Phoenix Down,Spear,1
Mua Forest Chest Phoenix Down,Speed Drink,1
Mua Forest Chest Phoenix Down,Steal,1
Mua Forest Chest Phoenix Down,Strength,1
Mua Forest Chest Phoenix Down,Tempest,1
Mua Forest Chest Phoenix Down,Thornlet,1
Mua Forest Chest Phoenix Down,Thunder Scroll,1
Mua Forest Chest Phoenix Down,Tiger Mask,1
Mua Forest Chest Phoenix Down,Trident,2
Mua Forest Chest Phoenix Down,War Hammer,1
Mua Forest Chest Phoenix Down,Wizard Rod,1
Mua Forest Chest Phoenix Down,X-Magic,1
Mua Forest Chest Phoenix Down,Yoichi Bow,1
Mua Forest Chest Soot,Ancient Sword,1
Mua Forest Chest Soot,Angel Gwn,1
Mua Forest Chest Soot,Angel Ring,1
Mua Forest Chest Soot,AntiMagic Bow,1
Mua Forest Chest Soot,Assassin,1
Mua Forest Chest Soot,Avis Killer,1
Mua Forest Chest Soot,Bone Mail,1
Mua Forest Chest Soot,Broadsword,1
Mua Forest Chest Soot,Bronze Shield,1
Mua Forest Chest Soot,Catch,1
Mua Forest Chest Soot,Defender Sword,1
Mua Forest Chest Soot,DiamndPlt,1
Mua Forest Chest Soot,Diamond Armlet,1
Mua Forest Chest Soot,Diamond Armor,1
Mua Forest Chest Soot,Elf Cape,1
Mua Forest Chest Soot,Fire Bow,1
Mua Forest Chest Soot,Flirt,1
Mua Forest Chest Soot,Gale Bow,1
Mua Forest Chest Soot,Glasses,1
Mua Forest Chest Soot,Gold Hairpin,1
Mua Forest Chest Soot,Golden Armor,1
Mua Forest Chest Soot,Golden Shield,1
Mua Forest Chest Soot,GrnBeret,1
Mua Forest Chest Soot,Ice Shield,1
Mua Forest Chest Soot,IceBrand,1
Mua Forest Chest Soot,Iron Helm,1
Mua Forest Chest Soot,Lamia's Tiara,1
Mua Forest Chest Soot,Leather Armor,1
Mua Forest Chest Soot,Leather Shield,2
Mua Forest Chest Soot,Maiden's Kiss,1
Mua Forest Chest Soot,Mimic,1
Mua Forest Chest Soot,Mythril Helm,1
Mua Forest Chest Soot,Mythril Knife,1
Mua Forest Chest Soot,Observe,1
Mua Forest Chest Soot,Revivify,1
Mua Forest Chest Soot,Smoke,1
Mua Forest Chest Soot,Soot,26
Mua Forest Chest Soot,Speed Drink,1
Mua Forest Chest Soot,SwdSlap,1
Mua Forest Chest Soot,Terrain,1
Mua Forest Chest Soot,Thunder Bow,1
Mua Forest Chest Soot,Thunder Scroll,1
Mua Forest Chest Soot,Tricorn Hat,1
Mua Forest Chest Soot,Venom Axe,1
Mua Forest Chest Soot,Wall Ring,1
Mua Forest Chest Soot,Whip,1
Mua Forest Chest Soot,Wind Spear,1
Mua Forest Chest Soot,X-Magic,1
Mua Forest Chest Soot,Yoichi Bow,1
Mua Town Barrel Guardian,Angel Ring,1
Mua Town Barrel Guardian,Avis Killer,1
Mua Town Barrel Guardian,Black Robe,1
Mua Town Barrel Guardian,Bone Mail,1
Mua Town Barrel Guardian,Bronze Armor,1
Mua Town Barrel Guardian,Chain Whip,2
Mua Town Barrel Guardian,Coral Sword,1
Mua Town Barrel Guardian,Cursed Shield,1
Mua Town Barrel Guardian,Diamond Armor,1
Mua Town Barrel Guardian,DoomCut,1
Mua Town Barrel Guardian,DragonFang,1
Mua Town Barrel Guardian,Dream Harp,1
Mua Town Barrel Guardian,Equip Bows,1
Mua Town Barrel Guardian,Equip Harps,1
Mua Town Barrel Guardian,Fire Rod,1
Mua Town Barrel Guardian,Flame Ring,1
Mua Town Barrel Guardian,Gauntlets,2
Mua Town Barrel Guardian,Giant's Axe,1
Mua Town Barrel Guardian,Giant's Gloves,1
Mua Town Barrel Guardian,Guardian,17
Mua Town Barrel Guardian,Ice Rod,1
Mua Town Barrel Guardian,Iron Armor,1
Mua Town Barrel Guardian,Iron Helm,2
Mua Town Barrel Guardian,Javelin,1
Mua Town Barrel Guardian,Judgement Staff,1
Mua Town Barrel Guardian,Kaiser Knuckles,2
Mua Town Barrel Guardian,Katana,1
Mua Town Barrel Guardian,Kunai,1
Mua Town Barrel Guardian,ManEater,1
Mua Town Barrel Guardian,Mimic,1
Mua Town Barrel Guardian,Morning Star,2
Mua Town Barrel Guardian,Mythril Knife,1
Mua Town Barrel Guardian,Mythril Sword,1
Mua Town Barrel Guardian,Ogre Killer,1
Mua Town Barrel Guardian,Potion,1
Mua Town Barrel Guardian,Ramuh,2
Mua Town Barrel Guardian,Red Lv.1,1
Mua Town Barrel Guardian,RuneEdge,1
Mua Town Barrel Guardian,Sage's Staff,1
Mua Town Barrel Guardian,Shuriken,3
Mua Town Barrel Guardian,Slumber Sword,2
Mua Town Barrel Guardian,Soft,1
Mua Town Barrel Guardian,Spear,1
Mua Town Barrel Guardian,Strength,1
Mua Town Barrel Guardian,Tent,1
Mua Town Barrel Guardian,Throw,1
Mua Town Barrel Guardian,Training Suit,1
Mua Town Barrel Guardian,TurtleShell,1
Mua Town Barrel Guardian,Yoichi Bow,1
North Mountain Chest Phoenix Down,Analyze,1
North Mountain Chest Phoenix Down,Angel Ring,1
North Mountain Chest Phoenix Down,Bard's Surplice,1
North Mountain Chest Phoenix Down,Coral Sword,1
North Mountain Chest Phoenix Down,Crystal Armor,1
North Mountain Chest Phoenix Down,Dancing Dagger,1
North Mountain Chest Phoenix Down,Darkness Bow,1
North Mountain Chest Phoenix Down,DiamndPlt,1
North Mountain Chest Phoenix Down,Diamond Armlet,1
North Mountain Chest Phoenix Down,DragonFang,1
North Mountain Chest Phoenix Down,Dream Harp,1
North Mountain Chest Phoenix Down,Elf Cape,1
North Mountain Chest Phoenix Down,Elven Bow,1
North Mountain Chest Phoenix Down,Enhancer,1
North Mountain Chest Phoenix Down,Equip Armors,1
North Mountain Chest Phoenix Down,Equip Ribbon,1
North Mountain Chest Phoenix Down,Equip Swords,1
North Mountain Chest Phoenix Down,Evade,1
North Mountain Chest Phoenix Down,Flirt,1
North Mountain Chest Phoenix Down,Image,2
North Mountain Chest Phoenix Down,Javelin,1
North Mountain Chest Phoenix Down,Jump,1
North Mountain Chest Phoenix Down,Killer Bow,2
North Mountain Chest Phoenix Down,Kunai,1
North Mountain Chest Phoenix Down,Lamia's Harp,1
North Mountain Chest Phoenix Down,Lumina Robe,1
North Mountain Chest Phoenix Down,Maiden's Kiss,2
North Mountain Chest Phoenix Down,ManEater,1
North Mountain Chest Phoenix Down,Masamune,2
North Mountain Chest Phoenix Down,Murasume,1
North Mountain Chest Phoenix Down,Mythril Hammer,1
North Mountain Chest Phoenix Down,Mythril Spear,1
North Mountain Chest Phoenix Down,Mythril Staff,1
North Mountain Chest Phoenix Down,Potion,1
North Mountain Chest Phoenix Down,Power Wrist,1
North Mountain Chest Phoenix Down,Shuriken,1
North Mountain Chest Phoenix Down,Silk robe,1
North Mountain Chest Phoenix Down,Silver Plate,1
North Mountain Chest Phoenix Down,Smoke,1
North Mountain Chest Phoenix Down,Speed Drink,1
North Mountain Chest Phoenix Down,Staff of Light,1
North Mountain Chest Phoenix Down,Steal,1
North Mountain Chest Phoenix Down,Tent,1
North Mountain Chest Phoenix Down,Throw,1
North Mountain Chest Phoenix Down,Thunder Rod,1
North Mountain Chest Phoenix Down,Tiger Mask,1
North Mountain Chest Phoenix Down,Venom Axe,1
North Mountain Chest Phoenix Down,Whip,1
North Mountain Chest Phoenix Down,Wind Spear,1
North Mountain Chest Phoenix Down,Yoichi Bow,1
North Mountain Chest Soft,AntiMagic Bow,1
North Mountain Chest Soft,Assassin,1
North Mountain Chest Soft,Avis Killer,1
North Mountain Chest Soft,Barrier,1
North Mountain Chest Soft,Berserk,1
North Mountain Chest Soft,Brawl,2
North Mountain Chest Soft,Bronze Armor,1
North Mountain Chest Soft,BuildUp,1
North Mountain Chest Soft,Caution,1
North Mountain Chest Soft,Control,1
North Mountain Chest Soft,Crystal Armor,1
North Mountain Chest Soft,Cursed Shield,1
North Mountain Chest Soft,Dagger,1
North Mountain Chest Soft,Dance,1
North Mountain Chest Soft,Dancing Dagger,1
North Mountain Chest Soft,DarkHood,1
North Mountain Chest Soft,DblLance,1
North Mountain Chest Soft,Defender Sword,1
North Mountain Chest Soft,Elixir,1
North Mountain Chest Soft,Equip Bows,1
North Mountain Chest Soft,Equip Harps,1
North Mountain Chest Soft,Equip Katana,1
North Mountain Chest Soft,Equip Ribbon,1
North Mountain Chest Soft,Flame Whip,1
North Mountain Chest Soft,Flirt,1
North Mountain Chest Soft,Gaia Gear,1
North Mountain Chest Soft,GilToss,1
North Mountain Chest Soft,Golden Helm,1
North Mountain Chest Soft,Ice Shield,2
North Mountain Chest Soft,IceBrand,1
North Mountain Chest Soft,Iron Armor,1
North Mountain Chest Soft,Iron Shield,1
North Mountain Chest Soft,Jump,1
North Mountain Chest Soft,Killer Bow,1
North Mountain Chest Soft,Kunai,1
North Mountain Chest Soft,Leather Shield,2
North Mountain Chest Soft,Mage Masher,1
North Mountain Chest Soft,Mantra,1
North Mountain Chest Soft,Mimic,1
North Mountain Chest Soft,Mythril Armor,1
North Mountain Chest Soft,Mythril Hammer,1
North Mountain Chest Soft,Mythril Spear,1
North Mountain Chest Soft,Ogre Killer,2
North Mountain Chest Soft,Orialcon,1
North Mountain Chest Soft,Partisan,1
North Mountain Chest Soft,Potion,1
North Mountain Chest Soft,Power Drink,1
North Mountain Chest Soft,Power Wrist,1
North Mountain Chest Soft,Pray,1
North Mountain Chest Soft,Ribbon,1
North Mountain Chest Soft,Silver Plate,1
North Mountain Chest Soft,Smoke,1
North Mountain Chest Soft,Soot,2
North Mountain Chest Soft,Strength,1
North Mountain Chest Soft,Tame,1
North Mountain Chest Soft,Tempest,1
North Mountain Chest Soft,Tent,1
North Mountain Chest Soft,Thor Hammer,1
North Mountain Chest Soft,Tiger Mask,1
North Mountain Chest Soft,Trident,1
North Mountain Chest Soft,War Hammer,1
North Mountain Chest Soft,Wizard Rod,1
North Mountain Chest Soft,X-Magic,1
Odin New,AntiMagic Bow,1
Odin New,Assassin,2
Odin New,Coral Ring,2
Odin New,Crystal Armor,1
Odin New,Crystal Shield,2
Odin New,DarkSuit,1
Odin New,DblLance,4
Odin New,Defender Sword,2
Odin New,DiamndPlt,1
Odin New,Dragon's Whisker,1
Odin New,Earth Hammer,1
Odin New,Elf Cape,1
Odin New,Enhancer,3
Odin New,Flame Ring,1
Odin New,Genji Gloves,3
Odin New,Genji Helm,2
Odin New,Gold Hairpin,1
Odin New,Holy Lance,3
Odin New,Judgement Staff,1
Odin New,Masamune,3
Odin New,Mirage Vest,1
Odin New,Murasume,2
Odin New,Running Shoes,1
Odin New,Sasuke,2
Odin New,Tempest,1
Odin New,Thor Hammer,1
Odin New,Yoichi Bow,1
Odin Odin,Ancient Sword,1
Odin Odin,Bizen,2
Odin Odin,Black Robe,1
Odin Odin,BuildUp,1
Odin Odin,Control,1
Odin Odin,Coral Ring,1
Odin Odin,Dance,1
Odin Odin,DblLance,1
Odin Odin,Defender Sword,1
Odin Odin,Diamond Armor,1
Odin Odin,Elven Bow,1
Odin Odin,Equip Ribbon,1
Odin Odin,Equip Spears,1
Odin Odin,Flail,1
Odin Odin,Flametongue,1
Odin Odin,Giant's Axe,1
Odin Odin,Golden Helm,1
Odin Odin,Gungnir,1
Odin Odin,Hero Drink,2
Odin Odin,Holy Lance,1
Odin Odin,Ice Rod,1
Odin Odin,Iron Armor,1
Odin Odin,Iron Helm,1
Odin Odin,Iron Shield,1
Odin Odin,Jump,1
Odin Odin,Leather Cap,1
Odin Odin,Mantra,1
Odin Odin,Morning Star,1
Odin Odin,Mythril Glove,1
Odin Odin,Mythril Hammer,1
Odin Odin,Mythril Helm,1
Odin Odin,Mythril Knife,1
Odin Odin,Pinwheel,1
Odin Odin,Potion,1
Odin Odin,Power Wrist,1
Odin Odin,Pray,1
Odin Odin,Protect Drink,1
Odin Odin,Ragnarok,1
Odin Odin,Red Lv.3,1
Odin Odin,Revivify,1
Odin Odin,Rod,1
Odin Odin,Silver Armlet,1
Odin Odin,Slash,1
Odin Odin,Smoke,2
Odin Odin,Soot,1
Odin Odin,Steal,1
Odin Odin,Strength,1
Odin Odin,Thief's Glove,1
Odin Odin,Thunder Rod,1
Odin Odin,Tiger Mask,1
Odin Odin,TurtleShell,1
Odin Odin,Wall Ring,1
Odin Odin,Whip,1
Odin Odin,Wind Spear,1
Odin Odin,Wizard Rod,1
Omniscient New,AntiMagic Bow,2
Omniscient New,Artemis Bow,3
Omniscient New,Coral Ring,2
Omniscient New,CornaJar,1
Omniscient New,Crystal Helm,1
Omniscient New,DarkSuit,3
Omniscient New,Defender Sword,2
Omniscient New,Diamond Shield,1
Omniscient New,DoomCut,1
Omniscient New,Dragon's Whisker,5
Omniscient New,Elf Cape,2
Omniscient New,Enhancer,1
Omniscient New,Excailbur,1
Omniscient New,Excalibur,1
Omniscient New,Genji Gloves,2
Omniscient New,Genji Shield,2
Omniscient New,Gold Hairpin,4
Omniscient New,Masamune,2
Omniscient New,Mirage Vest,1
Omniscient New,Murasume,1
Omniscient New,Sasuke,1
Omniscient New,Tempest,3
Omniscient New,Thor Hammer,1
Omniscient New,Tinkerbell,3
Omniscient New,Yoichi Bow,3
Phoenix Phenix,Angel Ring,1
Phoenix Phenix,Antidote,2
Phoenix Phenix,Brawl,1
Phoenix Phenix,Broadsword,4
Phoenix Phenix,Bronze Armor,3
Phoenix Phenix,Bronze Helm,3
Phoenix Phenix,Bronze Shield,3
Phoenix Phenix,Cabin,2
Phoenix Phenix,Chain Whip,4
Phoenix Phenix,Cursed Shield,2
Phoenix Phenix,Dagger,1
Phoenix Phenix,Dancing Dagger,1
Phoenix Phenix,DrgnCrest,1
Phoenix Phenix,Drink,1
Phoenix Phenix,Equip Katana,1
Phoenix Phenix,Ether,3
Phoenix Phenix,Eyedrop,2
Phoenix Phenix,Flame Ring,1
Phoenix Phenix,Flame Scroll,1
Phoenix Phenix,Flame Whip,1
Phoenix Phenix,Gaia Gear,1
Phoenix Phenix,Giyaman,2
Phoenix Phenix,Healing Staff,2
Phoenix Phenix,HiPotion,1
Phoenix Phenix,Iron Shield,1
Phoenix Phenix,Knife,4
Phoenix Phenix,Lamia's Harp,1
Phoenix Phenix,Leather Armor,1
Phoenix Phenix,Leather Cap,3
Phoenix Phenix,Lillith Rod,1
Phoenix Phenix,LuckMallet,1
Phoenix Phenix,Magus,1
Phoenix Phenix,Mythril Knife,1
Phoenix Phenix,Mythril Spear,1
Phoenix Phenix,Mythril Staff,3
Phoenix Phenix,Plumed Hat,4
Phoenix Phenix,Power Staff,1
Phoenix Phenix,Protect Drink,1
Phoenix Phenix,Revivify,1
Phoenix Phenix,Rod,1
Phoenix Phenix,Silver Armlet,1
Phoenix Phenix,Soft,2
Phoenix Phenix,Staff of Light,1
Phoenix Phenix,Tent,3
Phoenix Phenix,Thunder Rod,1
Phoenix Phenix,Thunder Scroll,1
Phoenix Phenix,Tricorn Hat,1
Phoenix Phenix,Water Scroll,3
Phoenix Phenix,Whip,2
Phoenix Tower Pot 10000,Antidote,2
Phoenix Tower Pot 10000,Broadsword,3
Phoenix Tower Pot 10000,Bronze Helm,2
Phoenix Tower Pot 10000,Cabin,1
Phoenix Tower Pot 10000,Capture,1
Phoenix Tower Pot 10000,Chain Whip,1
Phoenix Tower Pot 10000,CopperPlt,1
Phoenix Tower Pot 10000,Coral Sword,1
Phoenix Tower Pot 10000,CornaJar,1
Phoenix Tower Pot 10000,Cotton Robe,5
Phoenix Tower Pot 10000,Dagger,3
Phoenix Tower Pot 10000,DblLance,1
Phoenix Tower Pot 10000,Diamond Armor,1
Phoenix Tower Pot 10000,Diamond Helm,1
Phoenix Tower Pot 10000,DragonFang,1
Phoenix Tower Pot 10000,Enhancer,1
Phoenix Tower Pot 10000,Ether,1
Phoenix Tower Pot 10000,Eyedrop,1
Phoenix Tower Pot 10000,Flame Scroll,2
Phoenix Tower Pot 10000,Gauntlets,1
Phoenix Tower Pot 10000,Guard Ring,1
Phoenix Tower Pot 10000,HiPotion,1
Phoenix Tower Pot 10000,Ice Bow,1
Phoenix Tower Pot 10000,Ice Shield,1
Phoenix Tower Pot 10000,Iron Helm,1
Phoenix Tower Pot 10000,Javelin,3
Phoenix Tower Pot 10000,Knife,2
Phoenix Tower Pot 10000,Kodachi,1
Phoenix Tower Pot 10000,Kunai,1
Phoenix Tower Pot 10000,Lamia's Tiara,1
Phoenix Tower Pot 10000,Leather Armor,2
Phoenix Tower Pot 10000,Leather Cap,1
Phoenix Tower Pot 10000,Leather Shield,1
Phoenix Tower Pot 10000,LuckMallet,2
Phoenix Tower Pot 10000,Lumina Robe,1
Phoenix Tower Pot 10000,Magus,1
Phoenix Tower Pot 10000,Maiden's Kiss,3
Phoenix Tower Pot 10000,Morning Star,1
Phoenix Tower Pot 10000,Mythril Knife,1
Phoenix Tower Pot 10000,Mythril Staff,1
Phoenix Tower Pot 10000,Pinwheel,1
Phoenix Tower Pot 10000,Plumed Hat,2
Phoenix Tower Pot 10000,Potion,1
Phoenix Tower Pot 10000,RegalCut,1
Phoenix Tower Pot 10000,Rod,4
Phoenix Tower Pot 10000,Silk robe,3
Phoenix Tower Pot 10000,Silver Harp,1
Phoenix Tower Pot 10000,Silver Plate,1
Phoenix Tower Pot 10000,Slash,1
Phoenix Tower Pot 10000,Slumber Sword,1
Phoenix Tower Pot 10000,Soft,5
Phoenix Tower Pot 10000,Staff,4
Phoenix Tower Pot 10000,Thief Knife,1
Phoenix Tower Pot 10000,Thornlet,1
Phoenix Tower Pot 10000,Thunder Bow,1
Phoenix Tower Pot 10000,Thunder Rod,1
Phoenix Tower Pot 10000,Thunder Scroll,1
Phoenix Tower Pot 10000,Tricorn Hat,1
Phoenix Tower Pot 10000,Wall Ring,1
Phoenix Tower Pot 10000,Water Scroll,1
Phoenix Tower Pot 15000,Antidote,1
Phoenix Tower Pot 15000,Apollo's Harp,1
Phoenix Tower Pot 15000,Assassin,1
Phoenix Tower Pot 15000,Bandana,1
Phoenix Tower Pot 15000,Broadsword,2
Phoenix Tower Pot 15000,Bronze Armor,1
Phoenix Tower Pot 15000,Bronze Helm,2
Phoenix Tower Pot 15000,Capture,1
Phoenix Tower Pot 15000,Chain Whip,1
Phoenix Tower Pot 15000,Cotton Robe,6
Phoenix Tower Pot 15000,Cursed Shield,1
Phoenix Tower Pot 15000,DarkHood,1
Phoenix Tower Pot 15000,Darkness Bow,1
Phoenix Tower Pot 15000,Dragon's Whisker,1
Phoenix Tower Pot 15000,Drain Sword,1
Phoenix Tower Pot 15000,Earth Bell,2
Phoenix Tower Pot 15000,Ether,1
Phoenix Tower Pot 15000,Eyedrop,2
Phoenix Tower Pot 15000,Flail,1
Phoenix Tower Pot 15000,Flame Scroll,3
Phoenix Tower Pot 15000,Genji Gloves,1
Phoenix Tower Pot 15000,Gungnir,1
Phoenix Tower Pot 15000,Iron Armor,1
Phoenix Tower Pot 15000,Javelin,2
Phoenix Tower Pot 15000,Kaiser Knuckles,1
Phoenix Tower Pot 15000,Katana,1
Phoenix Tower Pot 15000,Leather Armor,1
Phoenix Tower Pot 15000,Leather Cap,3
Phoenix Tower Pot 15000,Leather Shield,3
Phoenix Tower Pot 15000,LuckMallet,4
Phoenix Tower Pot 15000,Maiden's Kiss,2
Phoenix Tower Pot 15000,Mythril Armor,1
Phoenix Tower Pot 15000,Mythril Helm,1
Phoenix Tower Pot 15000,Mythril Knife,3
Phoenix Tower Pot 15000,Mythril Staff,4
Phoenix Tower Pot 15000,Mythril Sword,1
Phoenix Tower Pot 15000,OmegaMedl,1
Phoenix Tower Pot 15000,Plumed Hat,2
Phoenix Tower Pot 15000,Potion,2
Phoenix Tower Pot 15000,Pray,1
Phoenix Tower Pot 15000,Revivify,4
Phoenix Tower Pot 15000,Rod,2
Phoenix Tower Pot 15000,Silver Armlet,1
Phoenix Tower Pot 15000,Soft,2
Phoenix Tower Pot 15000,Speed Drink,1
Phoenix Tower Pot 15000,Staff,3
Phoenix Tower Pot 15000,Tent,1
Phoenix Tower Pot 15000,Thief's Glove,1
Phoenix Tower Pot 15000,Thor Hammer,1
Phoenix Tower Pot 15000,Thunder Scroll,2
Phoenix Tower Pot 15000,Tricorn Hat,3
Phoenix Tower Pot 15000,Whip,3
Phoenix Tower Pot 15000,Wizard Rod,1
Phoenix Tower Pot 15000,Wonder Wand,1
Phoenix Tower Pot 20000,Ancient Sword,2
Phoenix Tower Pot 20000,Antidote,1
Phoenix Tower Pot 20000,Bandana,2
Phoenix Tower Pot 20000,Barrier,1
Phoenix Tower Pot 20000,Berserk,1
Phoenix Tower Pot 20000,Blue,1
Phoenix Tower Pot 20000,Broadsword,3
Phoenix Tower Pot 20000,Bronze Helm,3
Phoenix Tower Pot 20000,Cabin,2
Phoenix Tower Pot 20000,Chain Whip,2
Phoenix Tower Pot 20000,Coronet,1
Phoenix Tower Pot 20000,Cursed Shield,2
Phoenix Tower Pot 20000,Dagger,1
Phoenix Tower Pot 20000,DarkMatter,1
Phoenix Tower Pot 20000,DarkSuit,1
Phoenix Tower Pot 20000,DragonFang,1
Phoenix Tower Pot 20000,Elven Bow,1
Phoenix Tower Pot 20000,Ether,2
Phoenix Tower Pot 20000,Flame Scroll,1
Phoenix Tower Pot 20000,Forged,1
Phoenix Tower Pot 20000,Gaia Gear,1
Phoenix Tower Pot 20000,Genji Armor,1
Phoenix Tower Pot 20000,Giyaman,3
Phoenix Tower Pot 20000,Gold Hairpin,1
Phoenix Tower Pot 20000,GrnBeret,1
Phoenix Tower Pot 20000,HiPotion,1
Phoenix Tower Pot 20000,Ice Rod,1
Phoenix Tower Pot 20000,Javelin,4
Phoenix Tower Pot 20000,Knife,3
Phoenix Tower Pot 20000,Kunai,1
Phoenix Tower Pot 20000,Leather Armor,4
Phoenix Tower Pot 20000,Leather Cap,2
Phoenix Tower Pot 20000,Leather Shield,3
Phoenix Tower Pot 20000,Lillith Rod,1
Phoenix Tower Pot 20000,LuckMallet,2
Phoenix Tower Pot 20000,Mage Masher,1
Phoenix Tower Pot 20000,Maiden's Kiss,1
Phoenix Tower Pot 20000,ManEater,1
Phoenix Tower Pot 20000,Mythril Glove,1
Phoenix Tower Pot 20000,Mythril Hammer,1
Phoenix Tower Pot 20000,Mythril Knife,2
Phoenix Tower Pot 20000,OmegaMedl,1
Phoenix Tower Pot 20000,Orialcon,1
Phoenix Tower Pot 20000,Pinwheel,1
Phoenix Tower Pot 20000,Potion,3
Phoenix Tower Pot 20000,Red Lv.2,1
Phoenix Tower Pot 20000,RegalCut,3
Phoenix Tower Pot 20000,Revivify,1
Phoenix Tower Pot 20000,Shuriken,1
Phoenix Tower Pot 20000,Silk robe,1
Phoenix Tower Pot 20000,Sing,1
Phoenix Tower Pot 20000,Soft,1
Phoenix Tower Pot 20000,Staff,4
Phoenix Tower Pot 20000,Tent,2
Phoenix Tower Pot 20000,Thunder Scroll,1
Phoenix Tower Pot 20000,Tricorn Hat,1
Phoenix Tower Pot 20000,Trident,1
