shop_name,item,value
Lix Guild,Dbl Grip,3
Lix Guild,DblLance,1
Lix Guild,Defender Sword,2
Lix Guild,Diamond Shield,1
Lix Guild,Dimen Lv.1,2
Lix Guild,Dimen Lv.2,2
Lix Guild,Dimen Lv.3,1
Lix Guild,Dimen Lv.4,2
Lix Guild,Dimen Lv.5,2
Lix Guild,Dimen Lv.6,3
Lix Guild,DmgFloor,3
Lix Guild,Doom,1
Lix Guild,DragonFang,1
Lix Guild,Drain,4
Lix Guild,Drain Sword,2
Lix Guild,Dream Harp,1
Lix Guild,Drink,1
Lix Guild,Elixir,3
Lix Guild,Elven Bow,2
Lix Guild,Emission,1
Lix Guild,Epee Sword,2
Lix Guild,Equip Axes,1
Lix Guild,Equip Bows,2
Lix Guild,Equip Katana,2
Lix Guild,Equip Ribbon,3
Lix Guild,Equip Rods,2
Lix Guild,Equip Shield,3
Lix Guild,Equip Spears,3
Lix Guild,Equip Swords,2
Lix Guild,Equip Whips,2
Lix Guild,Escape,1
Lix Guild,Ether,2
Lix Guild,Evade,4
Lix Guild,Exit,1
Lix Guild,Exploder,1
Lix Guild,Eyedrop,9
Lix Guild,Fire Bow,1
Lix Guild,Fire2,2
Lix Guild,Fire3,4
Lix Guild,Flail,1
Lix Guild,Flame Ring,2
Lix Guild,Flame Scroll,1
Lix Guild,Flame Whip,2
Lix Guild,Flametongue,2
Lix Guild,Flare,6
Lix Guild,Flirt,1
Lix Guild,Forged,1
Lix Guild,FrogSong,1
Lix Guild,Fusion,1
Lix Guild,Gaia Gear,3
Lix Guild,GblinPnch,1
Lix Guild,Genji Armor,1
Lix Guild,Genji Helm,1
Lix Guild,Giant Drink,1
Lix Guild,Giant's Axe,1
Lix Guild,Giant's Gloves,2
Lix Guild,GilToss,2
Lix Guild,Giyaman,2
Lix Guild,Golden Armor,1
Lix Guild,Golden Helm,1
Lix Guild,Golden Shield,1
Lix Guild,Golem,4
Lix Guild,GrnBeret,2
Lix Guild,Guard Ring,1
Lix Guild,Guardian,1
Lix Guild,Gungnir,1
Lix Guild,HP +10%,1
Lix Guild,HP +20%,3
Lix Guild,HP +30%,2
Lix Guild,Heal,2
Lix Guild,Hero,2
Lix Guild,Hero Drink,1
Lix Guild,HiPotion,7
Lix Guild,Hide,2
Lix Guild,Holy,4
Lix Guild,Ice,4
Lix Guild,Ice2,2
Lix Guild,IceBrand,1
Lix Guild,Ifrit,1
Lix Guild,Image,4
Lix Guild,Iron Helm,4
Lix Guild,Iron Shield,1
Lix Guild,Javelin,2
Lix Guild,Judgement Staff,1
Lix Guild,Jump,1
Lix Guild,Katana,2
Lix Guild,Killer Bow,1
Lix Guild,Kodachi,2
Lix Guild,Kotetsu,1
Lix Guild,Kunai,1
Lix Guild,L3 Flare,1
Lix Guild,L4 Qrter,1
Lix Guild,L5 Doom,1
Lix Guild,Leather Shoes,2
Lix Guild,Levia,1
Lix Guild,Life,2
Lix Guild,Life2,2
Lix Guild,Love,1
Lix Guild,LuckMallet,6
Lix Guild,MP +10%,5
Lix Guild,MP +30%,2
Lix Guild,Mage Masher,1
Lix Guild,Magic,2
Lix Guild,Magic Lamp,1
Lix Guild,Maiden's Kiss,2
Lix Guild,Mantra,4
Lix Guild,Medicine,1
Lix Guild,MgcSwrd Lv.3,1
Lix Guild,MgcSwrd Lv.4,2
Lix Guild,MgcSwrd Lv.5,1
Lix Guild,MgcSwrd Lv.6,2
Lix Guild,MgcSwrd Lv.7,2
Lix Guild,Mimic,4
Lix Guild,MindBlst,1
Lix Guild,Mirage Vest,1
Lix Guild,Missile,1
Lix Guild,Morning Star,1
Lix Guild,Murasume,1
Lix Guild,Mute,2
Lix Guild,Mythril Glove,1
Lix Guild,Mythril Hammer,1
Lix Guild,Mythril Spear,1
Lix Guild,Mythril Sword,2
Lix Guild,Observe,3
Lix Guild,Odin,1
Lix Guild,OmegaMedl,2
Lix Guild,Partisan,1
Lix Guild,Phenix,1
Lix Guild,Phoenix Down,3
Lix Guild,Pinwheel,1
Lix Guild,Plumed Hat,2
Lix Guild,Potion,4
Lix Guild,Power Drink,1
Lix Guild,Power Staff,2
Lix Guild,Psych,6
Lix Guild,Qrter,1
Lix Guild,Ramuh,4
Lix Guild,Red Lv.1,2
Lix Guild,Red Lv.3,1
Lix Guild,Regen,1
Lix Guild,Remora,2
Lix Guild,Requiem,4
Lix Guild,Reset,1
Lix Guild,Revivify,2
Lix Guild,Ribbon,1
Lix Guild,RisingSun,3
Lix Guild,Rod,2
Lix Guild,Roulette,1
Lix Guild,Rune Axe,1
Lix Guild,RuneEdge,1
Lix Guild,Running Shoes,1
Lix Guild,Scan,1
Lix Guild,Shell,2
Lix Guild,Shiva,1
Lix Guild,Shoat,2
Lix Guild,Silk robe,1
Lix Guild,Silver Bow,2
Lix Guild,Silver Harp,1
Lix Guild,Sing,1
Lix Guild,Size,1
Lix Guild,Slash,2
Lix Guild,Sleep,4
Lix Guild,Slumber Sword,1
Lix Guild,Smoke,1
Lix Guild,Soft,4
Lix Guild,Soot,1
Lix Guild,Staff,1
Lix Guild,Steal,2
Lix Guild,Stop,1
Lix Guild,Summon Lv.1,1
Lix Guild,Summon Lv.2,2
Lix Guild,Summon Lv.4,4
Lix Guild,Summon Lv.5,4
Lix Guild,SwdSlap,2
Lix Guild,Syldra,1
Lix Guild,Sylph,1
Lix Guild,Tame,1
Lix Guild,Tent,4
Lix Guild,Terrain,2
Lix Guild,Thief Knife,1
Lix Guild,Throw,1
Lix Guild,Thunder Bow,3
Lix Guild,Thunder Scroll,1
Lix Guild,Thunder Whip,2
Lix Guild,Tiger Mask,2
Lix Guild,Titan,1
Lix Guild,Trident,1
Lix Guild,TurtleShell,4
Lix Guild,Venom,4
Lix Guild,Venom Axe,2
Lix Guild,Venom Rod,1
Lix Guild,Wall Ring,1
Lix Guild,War Hammer,1
Lix Guild,Water Scroll,1
Lix Guild,White Lv.1,1
Lix Guild,White Lv.3,1
Lix Guild,White Lv.4,1
Lix Guild,WhiteWind,1
Lix Guild,Wind Spear,1
Lix Guild,Wonder Wand,2
Lix Guild,X-Fight,2
Lix Guild,X-Magic,1
Lix Inn,2-Handed,3
Lix Inn,Aegis Shield,1
Lix Inn,Agility,1
Lix Inn,Air Blade,2
Lix Inn,Air Lance,3
Lix Inn,Analyze,1
Lix Inn,Ancient Sword,3
Lix Inn,Angel Ring,1
Lix Inn,Animals,1
Lix Inn,AntiMagic Bow,1
Lix Inn,Antidote,2
Lix Inn,Assassin,1
Lix Inn,Avis Killer,1
Lix Inn,Bahmut,1
Lix Inn,Bandana,1
Lix Inn,Bard's Surplice,3
Lix Inn,Barrier,2
Lix Inn,Battle Axe,2
Lix Inn,BeastKiller,2
Lix Inn,Berserk,1
Lix Inn,Bersk,2
Lix Inn,Bio,4
Lix Inn,Bizen,2
Lix Inn,Black Lv.2,1
Lix Inn,Black Lv.3,1
Lix Inn,Black Lv.5,1
Lix Inn,Black Robe,3
Lix Inn,Blowfish,1
Lix Inn,Bolt,2
Lix Inn,Bolt2,2
Lix Inn,Bolt3,2
Lix Inn,Brawl,1
Lix Inn,Broadsword,2
Lix Inn,Bronze Armor,2
Lix Inn,Bronze Helm,4
Lix Inn,Bronze Shield,2
Lix Inn,BuildUp,2
Lix Inn,Cabin,5
Lix Inn,Capture,2
Lix Inn,Catch,1
Lix Inn,Caution,1
Lix Inn,Chain Whip,2
Lix Inn,Chocob,1
Lix Inn,Circlet,1
Lix Inn,Conjure,1
Lix Inn,Control,1
Lix Inn,CopperPlt,1
Lix Inn,Coral Ring,4
Lix Inn,Coronet,1
Lix Inn,Cotton Robe,2
Lix Inn,Counter,1
Lix Inn,Cover,2
Lix Inn,Crystal Armor,1
Lix Inn,Crystal Helm,3
Lix Inn,Crystal Shield,2
Lix Inn,Cure2,1
Lix Inn,Cure3,1
Lix Inn,Cursed Ring,1
Lix Inn,Cursed Shield,4
Lix Inn,Dagger,1
Lix Inn,Dance,1
Lix Inn,Dancing Dagger,1
Lix Inn,DarkHood,2
Lix Inn,DarkMatter,4
Lix Inn,DarkSuit,2
Lix Inn,Darkness Bow,2
Lix Inn,Dbl Grip,3
Lix Inn,DblLance,2
Lix Inn,Defender Sword,1
Lix Inn,Demi,1
Lix Inn,DethClaw,1
Lix Inn,DiamndPlt,1
Lix Inn,Diamond Armlet,1
Lix Inn,Diamond Armor,4
Lix Inn,Diamond Helm,2
Lix Inn,Diamond Shield,2
Lix Inn,Dimen Lv.1,1
Lix Inn,Dimen Lv.4,2
Lix Inn,Dimen Lv.6,1
Lix Inn,Dispel,2
Lix Inn,DoomCut,1
Lix Inn,DragonFang,2
Lix Inn,Drain,2
Lix Inn,Dream Harp,4
Lix Inn,DrgnCrest,1
Lix Inn,DrgnSwd,2
Lix Inn,DrkShock,1
Lix Inn,Earth Bell,2
Lix Inn,Earth Hammer,2
Lix Inn,Elf Cape,1
Lix Inn,Elixir,3
Lix Inn,Elven Bow,2
Lix Inn,Enhancer,1
Lix Inn,Epee Sword,3
Lix Inn,Equip Armors,2
Lix Inn,Equip Axes,3
Lix Inn,Equip Katana,1
Lix Inn,Equip Rods,3
Lix Inn,Equip Shield,1
Lix Inn,Equip Spears,1
Lix Inn,Equip Swords,3
Lix Inn,Ether,4
Lix Inn,Evade,2
Lix Inn,Excalibur,1
Lix Inn,Exploder,4
Lix Inn,Eyedrop,6
Lix Inn,Fire,4
Lix Inn,Fire Bow,2
Lix Inn,Fire Rod,1
Lix Inn,Fire2,4
Lix Inn,Fire3,2
Lix Inn,Flail,1
Lix Inn,Flame Scroll,2
Lix Inn,Flame Shield,1
Lix Inn,Flame Whip,3
Lix Inn,Flare,4
Lix Inn,Flash,1
Lix Inn,Float,3
Lix Inn,Forged,3
Lix Inn,FrogSong,1
Lix Inn,Full Moon,3
Lix Inn,Gaia Gear,3
Lix Inn,Gale Bow,4
Lix Inn,Gauntlets,1
Lix Inn,GblinPnch,1
Lix Inn,Genji Gloves,1
Lix Inn,Genji Shield,2
Lix Inn,Giant Drink,2
Lix Inn,Giant's Axe,1
Lix Inn,Giant's Gloves,1
Lix Inn,GilToss,3
Lix Inn,Giyaman,2
Lix Inn,Glasses,1
Lix Inn,Gold Hairpin,2
Lix Inn,Golden Armor,1
Lix Inn,Golden Helm,3
Lix Inn,Golden Shield,1
Lix Inn,GrnBeret,4
Lix Inn,Guard Ring,3
Lix Inn,Guardian,4
Lix Inn,Gungnir,4
Lix Inn,HP +10%,2
Lix Inn,HP +30%,2
Lix Inn,Hammer,2
Lix Inn,Hast2,2
Lix Inn,Healing Staff,4
Lix Inn,Hero Drink,6
Lix Inn,HiPotion,7
Lix Inn,Holy,4
Lix Inn,Ice,2
Lix Inn,Ice Bow,2
Lix Inn,Ice Rod,2
Lix Inn,Ice Shield,2
Lix Inn,Ice2,2
Lix Inn,Ice3,4
Lix Inn,IceBrand,2
Lix Inn,Image,4
Lix Inn,Iron Armor,3
Lix Inn,Iron Helm,1
Lix Inn,Iron Shield,2
Lix Inn,Javelin,1
Lix Inn,Kick,1
Lix Inn,Killer Bow,3
Lix Inn,Knife,2
Lix Inn,Kodachi,1
Lix Inn,Kotetsu,6
Lix Inn,Kunai,2
Lix Inn,L2 Old,2
Lix Inn,L4 Qrter,1
Lix Inn,L5 Doom,1
Lix Inn,Lamia's Harp,1
Lix Inn,Lamia's Tiara,1
Lix Inn,Leather Armor,3
Lix Inn,Leather Cap,1
Lix Inn,Leather Shield,3
Lix Inn,Leather Shoes,2
Lix Inn,Life,1
Lix Inn,Lillith Rod,2
Lix Inn,Love,2
Lix Inn,LuckMallet,2
Lix Inn,Mage Masher,2
Lix Inn,Magic,2
Lix Inn,Magus,4
Lix Inn,Maiden's Kiss,4
Lix Inn,Meteo,2
Lix Inn,MgcSwrd Lv.2,3
Lix Inn,MgcSwrd Lv.3,2
Lix Inn,MgcSwrd Lv.4,1
Lix Inn,MgcSwrd Lv.5,1
Lix Inn,MgcSwrd Lv.7,3
Lix Inn,Mimic,4
Lix Inn,Mirage Vest,3
Lix Inn,Mute,4
Lix Inn,Mythril Armor,3
Lix Inn,Mythril Glove,1
Lix Inn,Mythril Hammer,2
Lix Inn,Mythril Helm,1
Lix Inn,Mythril Shield,1
Lix Inn,Mythril Spear,4
Lix Inn,Mythril Staff,2
Lix Inn,Mythril Sword,4
Lix Inn,Odin,1
Lix Inn,Ogre Killer,3
Lix Inn,Old,1
Lix Inn,OmegaMedl,3
Lix Inn,Orialcon,3
Lix Inn,Partisan,3
Lix Inn,Phenix,1
Lix Inn,Phoenix Down,3
Lix Inn,Pinwheel,4
Lix Inn,Potion,7
Lix Inn,Power Drink,3
Lix Inn,Power Staff,1
Lix Inn,Power Wrist,3
Lix Inn,Pray,2
Lix Inn,Preemptive,1
Lix Inn,Protect Drink,2
Lix Inn,Psych,4
Lix Inn,Ramuh,4
Lix Inn,Red Lv.1,1
Lix Inn,Red Lv.3,2
Lix Inn,RegalCut,2
Lix Inn,Regen,1
Lix Inn,Remora,1
Lix Inn,Reset,1
Lix Inn,Revivify,4
Lix Inn,RisingSun,2
Lix Inn,Rod,2
Lix Inn,Rune Axe,1
Lix Inn,RuneEdge,2
Lix Inn,Running Shoes,4
Lix Inn,Sage's Staff,2
Lix Inn,Sasuke,1
Lix Inn,Scan,1
Lix Inn,Shiva,2
Lix Inn,Shuriken,4
Lix Inn,Silk robe,3
Lix Inn,Silver Armlet,3
Lix Inn,Silver Bow,3
Lix Inn,Silver Harp,1
Lix Inn,Silver Plate,1
Lix Inn,Slash,3
Lix Inn,Sleep,2
Lix Inn,Slumber Sword,4
Lix Inn,Smoke,1
Lix Inn,Soft,5
Lix Inn,Soot,3
Lix Inn,Speed,1
Lix Inn,Speed Drink,2
Lix Inn,Staff of Light,2
Lix Inn,Strength,1
Lix Inn,SwdSlap,1
Lix Inn,Sylph,3
Lix Inn,Tame,1
Lix Inn,Tent,4
Lix Inn,Terrain,1
Lix Inn,Thief's Glove,2
Lix Inn,Thor Hammer,1
Lix Inn,Thornlet,1
Lix Inn,Throw,1
Lix Inn,Thunder Bow,4
Lix Inn,Thunder Rod,3
Lix Inn,Thunder Scroll,2
Lix Inn,Thunder Whip,2
Lix Inn,Tiger Mask,2
Lix Inn,Time Slip,4
Lix Inn,TinySong,2
Lix Inn,Titan,1
Lix Inn,Training Suit,1
Lix Inn,Tricorn Hat,3
Lix Inn,Trident,1
Lix Inn,TurtleShell,4
Lix Inn,Venom,2
Lix Inn,Venom Axe,1
Lix Inn,Venom Rod,2
Lix Inn,Wall,2
Lix Inn,Wall Ring,1
Lix Inn,War Hammer,2
Lix Inn,Whip,3
Lix Inn,White Lv.1,1
Lix Inn,White Lv.2,3
Lix Inn,White Lv.5,1
Lix Inn,White Lv.6,2
Lix Inn,White Robe,1
Lix Inn,Wizard Rod,1
Lix Inn,X-Magic,2
Lix Inn,Xzone,3
Lix Magic,Agility,1
Lix Magic,Angel Ring,2
Lix Magic,AntiMagic Bow,1
Lix Magic,Antidote,7
Lix Magic,Artemis Bow,1
Lix Magic,Assassin,1
Lix Magic,Avis Killer,1
Lix Magic,Bahmut,1
Lix Magic,Bandana,2
Lix Magic,Battle Axe,2
Lix Magic,BeastKiller,1
Lix Magic,Berserk,1
Lix Magic,Bio,2
Lix Magic,Black Lv.1,1
Lix Magic,Black Robe,1
Lix Magic,Blowfish,1
Lix Magic,Bolt,2
Lix Magic,Bolt2,2
Lix Magic,Bolt3,2
Lix Magic,Brawl,1
Lix Magic,Break,2
Lix Magic,Broadsword,1
Lix Magic,Bronze Armor,2
Lix Magic,Bronze Helm,1
Lix Magic,Bronze Shield,1
Lix Magic,BuildUp,1
Lix Magic,Cabin,8
Lix Magic,Charm,4
Lix Magic,Combine,1
Lix Magic,Comet,1
Lix Magic,Condemn,2
Lix Magic,CopperPlt,2
Lix Magic,Coral Sword,1
Lix Magic,Counter,1
Lix Magic,Crbnkl,1
Lix Magic,Crystal Armor,1
Lix Magic,Crystal Helm,1
Lix Magic,Cursed Shield,1
Lix Magic,DarkHood,1
Lix Magic,DarkMatter,1
Lix Magic,Darkness Bow,1
Lix Magic,DblLance,1
Lix Magic,DethClaw,1
Lix Magic,DiamndPlt,1
Lix Magic,Diamond Armor,1
Lix Magic,Dimen Lv.2,1
Lix Magic,Dimen Lv.4,1
Lix Magic,DoomCut,1
Lix Magic,DragonFang,1
Lix Magic,DrgnSwd,1
Lix Magic,Earth Hammer,1
Lix Magic,Elixir,6
Lix Magic,Elven Bow,1
Lix Magic,Emission,1
Lix Magic,Enhancer,1
Lix Magic,Equip Ribbon,3
Lix Magic,Equip Rods,2
Lix Magic,Equip Shield,1
Lix Magic,Equip Swords,1
Lix Magic,Ether,3
Lix Magic,Eyedrop,6
Lix Magic,Fire,2
Lix Magic,Fire Bow,2
Lix Magic,Fire Rod,2
Lix Magic,Fire3,2
Lix Magic,Flame Ring,2
Lix Magic,Flame Scroll,3
Lix Magic,Flametongue,1
Lix Magic,Flare,2
Lix Magic,Float,1
Lix Magic,Full Moon,1
Lix Magic,Gaia Gear,1
Lix Magic,Gale Bow,1
Lix Magic,Gauntlets,3
Lix Magic,GblinPnch,2
Lix Magic,Genji Gloves,1
Lix Magic,Giant Drink,1
Lix Magic,Giant's Axe,1
Lix Magic,Giant's Gloves,2
Lix Magic,Glasses,1
Lix Magic,Gold Hairpin,1
Lix Magic,Golden Helm,1
Lix Magic,GrnBeret,1
Lix Magic,Guard Ring,1
Lix Magic,Guardian,1
Lix Magic,Gungnir,1
Lix Magic,Haste,1
Lix Magic,Heal,1
Lix Magic,Hero Drink,1
Lix Magic,HiPotion,7
Lix Magic,Holy,4
Lix Magic,Holy Lance,1
Lix Magic,Ice Rod,2
Lix Magic,Ice2,2
Lix Magic,IceBrand,2
Lix Magic,Ifrit,1
Lix Magic,Image,4
Lix Magic,Iron Armor,1
Lix Magic,Iron Helm,2
Lix Magic,Iron Shield,1
Lix Magic,Killer Bow,2
Lix Magic,Kotetsu,1
Lix Magic,Kunai,2
Lix Magic,L2 Old,1
Lix Magic,L4 Qrter,1
Lix Magic,Leather Cap,1
Lix Magic,Leather Shield,2
Lix Magic,Life,1
Lix Magic,LuckMallet,9
Lix Magic,Mage Masher,1
Lix Magic,Magus,1
Lix Magic,Maiden's Kiss,6
Lix Magic,MgcSwrd Lv.2,1
Lix Magic,MgcSwrd Lv.4,1
Lix Magic,MgcSwrd Lv.7,1
Lix Magic,Mimic,2
Lix Magic,Mirage Vest,2
Lix Magic,MoonFlut,1
Lix Magic,Morning Star,1
Lix Magic,Mythril Armor,1
Lix Magic,Mythril Glove,1
Lix Magic,Mythril Staff,2
Lix Magic,Mythril Sword,1
Lix Magic,Ogre Killer,1
Lix Magic,Phoenix Down,7
Lix Magic,Pinwheel,1
Lix Magic,Potion,4
Lix Magic,Power,1
Lix Magic,Power Drink,2
Lix Magic,Power Wrist,1
Lix Magic,Protect Drink,1
Lix Magic,Qrter,1
Lix Magic,Regen,1
Lix Magic,Remora,1
Lix Magic,Revivify,5
Lix Magic,Ribbon,1
Lix Magic,Rod,1
Lix Magic,Running Shoes,1
Lix Magic,Shuriken,1
Lix Magic,Silk robe,1
Lix Magic,Silver Armlet,2
Lix Magic,Silver Bow,1
Lix Magic,Silver Harp,2
Lix Magic,Sing,1
Lix Magic,Size,1
Lix Magic,Slash,1
Lix Magic,Slow2,2
Lix Magic,Slumber Sword,2
Lix Magic,Soft,11
Lix Magic,Speed,1
Lix Magic,Staff,1
Lix Magic,Staff of Light,2
Lix Magic,Steal,2
Lix Magic,Stop,1
Lix Magic,Summon Lv.1,1
Lix Magic,Summon Lv.3,1
Lix Magic,Summon Lv.4,1
Lix Magic,Sylph,1
Lix Magic,Tempest,1
Lix Magic,Tent,4
Lix Magic,Thief's Glove,2
Lix Magic,Thunder Bow,1
Lix Magic,Thunder Rod,1
Lix Magic,Tiger Mask,1
Lix Magic,Time Slip,1
Lix Magic,TinySong,1
Lix Magic,Training Suit,2
Lix Magic,Tricorn Hat,1
Lix Magic,Trident,2
Lix Magic,TurtleShell,10
Lix Magic,Vitality,1
Lix Magic,Wall Ring,2
Lix Magic,War Hammer,1
Lix Magic,Whip,1
Lix Magic,Wizard Rod,1
Lix Magic,Wonder Wand,1
Mirage Armor,Aegis Shield,2
Mirage Armor,Aero,1
Mirage Armor,Aero 2,1
Mirage Armor,Agility,2
Mirage Armor,Air Blade,2
Mirage Armor,Air Lance,4
Mirage Armor,Analyze,2
Mirage Armor,Ancient Sword,2
Mirage Armor,Angel Gwn,3
Mirage Armor,Angel Ring,4
Mirage Armor,AntiMagic Bow,4
Mirage Armor,Antidote,10
Mirage Armor,Assassin,2
Mirage Armor,Avis Killer,3
Mirage Armor,Bandana,1
Mirage Armor,Bard's Surplice,3
Mirage Armor,Barrier,1
Mirage Armor,Battle Axe,2
Mirage Armor,BeastKiller,1
Mirage Armor,Berserk,1
Mirage Armor,Bio,2
Mirage Armor,Bizen,4
Mirage Armor,Black Lv.3,1
Mirage Armor,Black Lv.4,2
Mirage Armor,Black Lv.5,2
Mirage Armor,Black Robe,5
Mirage Armor,Blue,1
Mirage Armor,Bone Mail,1
Mirage Armor,Break,2
Mirage Armor,Broadsword,3
Mirage Armor,Bronze Armor,3
Mirage Armor,Bronze Helm,1
Mirage Armor,Bronze Shield,1
Mirage Armor,BuildUp,3
Mirage Armor,Cabin,6
Mirage Armor,Catch,1
Mirage Armor,Chain Whip,1
Mirage Armor,Chicken Knife,1
Mirage Armor,Chocob,3
Mirage Armor,Circlet,1
Mirage Armor,Conjure,1
Mirage Armor,Control,1
Mirage Armor,CopperPlt,1
Mirage Armor,Coral Ring,2
Mirage Armor,Coral Sword,3
Mirage Armor,Coronet,2
Mirage Armor,Cotton Robe,6
Mirage Armor,Counter,1
Mirage Armor,Crystal Armor,2
Mirage Armor,Crystal Helm,2
Mirage Armor,Cursed Ring,3
Mirage Armor,Cursed Shield,3
Mirage Armor,DarkHood,2
Mirage Armor,DarkMatter,2
Mirage Armor,Darkness Bow,3
Mirage Armor,Dbl Grip,1
Mirage Armor,DblLance,4
Mirage Armor,Defender Sword,4
Mirage Armor,DiamndPlt,4
Mirage Armor,Diamond Armlet,1
Mirage Armor,Diamond Armor,3
Mirage Armor,Diamond Helm,2
Mirage Armor,Diamond Shield,3
Mirage Armor,Dimen Lv.1,1
Mirage Armor,Dimen Lv.5,1
Mirage Armor,Dimen Lv.6,2
Mirage Armor,DmgFloor,1
Mirage Armor,DoomCut,2
Mirage Armor,Dragon's Whisker,1
Mirage Armor,Drain Sword,1
Mirage Armor,Dream Harp,1
Mirage Armor,DrgnCrest,3
Mirage Armor,Earth Bell,2
Mirage Armor,Earth Hammer,1
Mirage Armor,Elf Cape,2
Mirage Armor,Elixir,9
Mirage Armor,Elven Bow,2
Mirage Armor,Enhancer,1
Mirage Armor,Epee Sword,2
Mirage Armor,Equip Axes,2
Mirage Armor,Equip Bows,1
Mirage Armor,Equip Katana,2
Mirage Armor,Equip Ribbon,1
Mirage Armor,Equip Rods,1
Mirage Armor,Ether,11
Mirage Armor,Evade,1
Mirage Armor,Excailbur,1
Mirage Armor,Excalibur,1
Mirage Armor,Exploder,1
Mirage Armor,Eyedrop,20
Mirage Armor,Fire,2
Mirage Armor,Fire Bow,1
Mirage Armor,Fire Rod,1
Mirage Armor,Fire2,4
Mirage Armor,Flail,2
Mirage Armor,Flame Scroll,3
Mirage Armor,Flame Whip,2
Mirage Armor,Flametongue,3
Mirage Armor,Flare,4
Mirage Armor,Flirt,3
Mirage Armor,Forged,1
Mirage Armor,FrogSong,1
Mirage Armor,Full Moon,1
Mirage Armor,Gaia Gear,2
Mirage Armor,Gale Bow,1
Mirage Armor,Gauntlets,2
Mirage Armor,Genji Armor,1
Mirage Armor,Giant Drink,2
Mirage Armor,Giant's Axe,1
Mirage Armor,Giant's Gloves,3
Mirage Armor,Giyaman,2
Mirage Armor,Glasses,5
Mirage Armor,Gold Hairpin,1
Mirage Armor,Golden Armor,2
Mirage Armor,GrnBeret,5
Mirage Armor,Guard Ring,3
Mirage Armor,Guardian,3
Mirage Armor,Gungnir,2
Mirage Armor,HP +10%,1
Mirage Armor,HP +30%,1
Mirage Armor,Hero Drink,2
Mirage Armor,HiPotion,6
Mirage Armor,Ice,2
Mirage Armor,Ice Bow,4
Mirage Armor,Ice Rod,3
Mirage Armor,Ice Shield,3
Mirage Armor,Ice2,4
Mirage Armor,Ice3,2
Mirage Armor,IceBrand,5
Mirage Armor,Image,4
Mirage Armor,Iron Armor,1
Mirage Armor,Iron Helm,1
Mirage Armor,Iron Shield,1
Mirage Armor,Javelin,2
Mirage Armor,Jump,1
Mirage Armor,Katana,2
Mirage Armor,Kick,1
Mirage Armor,Killer Bow,4
Mirage Armor,Knife,1
Mirage Armor,Kodachi,3
Mirage Armor,Kotetsu,2
Mirage Armor,L2 Old,1
Mirage Armor,L4 Qrter,1
Mirage Armor,Lamia's Harp,1
Mirage Armor,Lamia's Tiara,2
Mirage Armor,Leather Armor,3
Mirage Armor,Leather Cap,1
Mirage Armor,Leather Shield,1
Mirage Armor,Leather Shoes,1
Mirage Armor,Lillith Rod,1
Mirage Armor,LuckMallet,7
Mirage Armor,Lumina Robe,4
Mirage Armor,MP +10%,1
Mirage Armor,Mage Masher,3
Mirage Armor,Magic,1
Mirage Armor,Magic Lamp,1
Mirage Armor,Magus,3
Mirage Armor,Maiden's Kiss,6
Mirage Armor,ManEater,6
Mirage Armor,Masamune,2
Mirage Armor,Medicine,1
Mirage Armor,MgcSwrd Lv.2,3
Mirage Armor,MgcSwrd Lv.5,2
Mirage Armor,MgcSwrd Lv.6,1
Mirage Armor,Mimic,2
Mirage Armor,Mirage Vest,1
Mirage Armor,MoonFlut,1
Mirage Armor,Morning Star,3
Mirage Armor,Murasume,1
Mirage Armor,Mute,4
Mirage Armor,Mythril Armor,3
Mirage Armor,Mythril Glove,1
Mirage Armor,Mythril Hammer,2
Mirage Armor,Mythril Helm,3
Mirage Armor,Mythril Knife,3
Mirage Armor,Mythril Shield,1
Mirage Armor,Mythril Spear,5
Mirage Armor,Mythril Staff,1
Mirage Armor,Mythril Sword,3
Mirage Armor,Ogre Killer,2
Mirage Armor,Old,1
Mirage Armor,OmegaMedl,4
Mirage Armor,Orialcon,1
Mirage Armor,Partisan,2
Mirage Armor,Phoenix Down,6
Mirage Armor,Pinwheel,3
Mirage Armor,Plumed Hat,1
Mirage Armor,Potion,7
Mirage Armor,Power,1
Mirage Armor,Power Drink,2
Mirage Armor,Power Staff,1
Mirage Armor,Power Wrist,1
Mirage Armor,Pray,1
Mirage Armor,Protect Drink,1
Mirage Armor,Quick,1
Mirage Armor,Ragnarok,1
Mirage Armor,Ramuh,2
Mirage Armor,Red Lv.2,1
Mirage Armor,Red Lv.3,1
Mirage Armor,Red Shoes,3
Mirage Armor,RegalCut,2
Mirage Armor,Revive,1
Mirage Armor,Revivify,8
Mirage Armor,Ribbon,2
Mirage Armor,RisingSun,5
Mirage Armor,Rod,3
Mirage Armor,Rune Chime,1
Mirage Armor,RuneEdge,3
Mirage Armor,Running Shoes,4
Mirage Armor,Sage's Staff,3
Mirage Armor,Sasuke,1
Mirage Armor,Shuriken,2
Mirage Armor,Silk robe,2
Mirage Armor,Silver Armlet,1
Mirage Armor,Silver Bow,2
Mirage Armor,Silver Harp,3
Mirage Armor,Silver Plate,3
Mirage Armor,Size,1
Mirage Armor,Sleep,2
Mirage Armor,Slumber Sword,2
Mirage Armor,Soft,9
Mirage Armor,Soot,3
Mirage Armor,Spear,3
Mirage Armor,Speed Drink,4
Mirage Armor,Staff,3
Mirage Armor,Staff of Light,1
Mirage Armor,Stealth Suit,2
Mirage Armor,Strength,3
