idx,idx_hex,monster_name,monster_rank,stats_address,drops_address,name_address,monster_name_python,unique_name,num_gauge_time,num_phys_power,num_phys_mult,num_evade,num_phys_def,num_mag_power,num_mag_def,num_mag_evade,num_hp,num_mp,num_exp,num_gil,num_level,gauge_time,phys_power,phys_mult,evade,phys_def,mag_power,mag_def,mag_evade,hp_lo,hp_hi,mp_lo,mp_hi,exp_lo,exp_hi,gil_lo,gil_hi,atk_index,elemental_immune,status0_immune,status1_immune,status2_immune,elemental_absorb,unavoidable_atk,elemental_weakness,monster_type,special_immune,initial_status0,initial_status1,initial_status2,initial_status3,name_index,level,steal_common,steal_rare,drop_common,drop_rare,steal_common_name,steal_rare_name,drop_common_name,drop_rare_name,name_string,immune_ dead,immune_ petrify,immune_ toad,immune_ mini,immune_ float,immune_ poison,immune_ zombie,immune_darkness,immune_aging,immune_sleep,immune_paralyze,immune_charm,immune_berserk,immune_mute,immune_image2,immune_image,immune_wall,immune_armor,immune_shell,immune_stop,immune_haste,immune_slow,immune_invul,immune_regen,immune_water,immune_wind,immune_earth,immune_holy,immune_poison,immune_lightning,immune_ice,immune_fire,absorb_water,absorb_wind,absorb_earth,absorb_holy,absorb_poison,absorb_lightning,absorb_ice,absorb_fire,weakness_water,weakness_wind,weakness_earth,weakness_holy,weakness_poison,weakness_lightning,weakness_ice,weakness_fire,inflictable_dead,inflictable_petrify,inflictable_toad,inflictable_mini,inflictable_float,inflictable_poison,inflictable_zombie,inflictable_darkness,inflictable_aging,inflictable_sleep,inflictable_paralyze,inflictable_charm,inflictable_berserk,inflictable_mute,inflictable_image2,inflictable_image,inflictable_wall,inflictable_armor,inflictable_shell,inflictable_stop,inflictable_haste,inflictable_slow,inflictable_invul,inflictable_regen,immune_text_water,immune_text_wind,immune_text_earth,immune_text_holy,immune_text_poison,immune_text_lightning,immune_text_ice,immune_text_fire,absorb_text_water,absorb_text_wind,absorb_text_earth,absorb_text_holy,absorb_text_poison,absorb_text_lightning,absorb_text_ice,absorb_text_fire,weakness_text_water,weakness_text_wind,weakness_text_earth,weakness_text_holy,weakness_text_poison,weakness_text_lightning,weakness_text_ice,weakness_text_fire
215,D7,Bodyguard,monster,D01AE0,D0535C,E008B6,Bodyguard,Bodyguard_215,20,109,13,10,05,00,00,50,3945,0,1993,643,52,14,6D,0D,0A,05,00,00,32,78,0F,00,00,D0,07,85,02,2E,00,00,00,00,00,00,00,80,00,00,00,00,00,D7,34,30,F1,B9,00,Tempest,Cabin,Strength, ,61887d92808e7a8b7dff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
216,D8,Gilgamesh,monster,D01B00,D05360,E008C0,Gilgamesh,Gilgamesh_216,47,109,13,05,00,00,35,00,36856,0,0,15,59,2F,6D,0D,05,00,00,23,00,88,90,00,00,00,00,0F,00,30,00,FF,FF,10,00,00,00,A0,98,00,00,00,00,D8,3B,00,C6,67,00, ,Genji Shield,AntiMagic Bow, ,6694807a867e8c81ffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
217,D9,Sahagin,monster,D01B20,D05364,E008CA,Sahagin,Sahagin_217,26,27,05,00,00,00,05,00,548,10,180,100,20,1A,1B,05,00,00,00,05,00,26,02,0A,00,B4,00,64,00,00,80,00,00,00,80,00,04,00,00,00,00,00,00,D9,14,E0,E0,E0,00,Potion,Potion,Potion, ,727a817a808287ffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,,,,,,,,water,,,,,,,,,,,,,lightning,,
218,DA,Th.Anemone,monster,D01B40,D05368,E008D4,ThAnemone,ThAnemone_218,25,27,05,00,00,10,05,00,598,100,160,100,21,19,1B,05,00,00,0A,05,00,58,02,64,00,A0,00,64,00,00,00,30,00,00,04,00,00,00,00,00,00,00,00,DA,15,00,00,E0,FE, , ,Potion,Thunder Scroll,7381a360877e8688877e,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,lightning,,,,,,,,,,
219,DB,Sea Avis,monster,D01B60,D0536C,E008DE,Sea_Avis,Sea_Avis_219,50,30,05,90,10,10,35,80,25,100,200,100,19,32,1E,05,5A,0A,0A,23,50,19,00,64,00,C8,00,64,00,00,A0,30,00,00,00,40,00,00,00,88,00,00,00,DB,13,EC,00,EC,00,Soft, ,Soft, ,727e7a96608f828cffff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,,earth,,,,,,,,,,,,,,,,,,,,,
220,DC,Corvette,monster,D01B80,D05370,E008E8,Corvette,Corvette_220,35,40,09,00,00,00,25,00,2790,0,0,997,29,23,28,09,00,00,00,19,00,F0,0A,00,00,00,00,E8,03,00,20,F0,F0,00,80,00,04,00,00,88,00,00,00,DC,1D,1A,00,E1,00,Trident, ,HiPotion, ,62888b8f7eb07effffff,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,float,poison,zombie,darkness,,,,,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,water,,,,,,,,,,,,,lightning,,
221,DD,Armon,monster,D01BA0,D05374,E008F2,Armon,Armon_221,25,90,01,00,35,00,00,00,1495,299,0,738,25,19,5A,01,00,23,00,00,00,DC,05,2C,01,00,00,E4,02,00,00,00,00,00,80,00,04,00,00,00,00,00,00,DD,19,E1,E8,E1,00,HiPotion,Antidote,HiPotion, ,608b868887ffffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,lightning,,
222,DE,SeaScorpio,monster,D01BC0,D05378,E008FC,SeaScorpio,SeaScorpio_222,35,59,18,80,20,00,00,00,499,0,0,678,26,23,3B,12,50,14,00,00,00,F4,01,00,00,00,00,A8,02,00,80,10,00,00,80,00,04,00,00,00,00,00,00,DE,1A,00,E0,E0,00, ,Potion,Potion, ,727e7a727c888b898288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,water,,,,,,,,water,,,,,,,,,,,,,lightning,,
223,DF,Silvune,monster,D01BE0,D0537C,E00906,Silvune,Silvune_223,59,77,19,40,40,10,30,90,18926,9961,0,9961,27,3B,4D,13,28,28,0A,1E,5A,38,4A,10,27,00,00,10,27,49,00,00,00,00,F0,00,00,A0,00,00,00,00,00,DF,1B,B4,E5,BC,00,Glasses,Maiden's Kiss,Angel Ring, ,72948f8e877effffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,wind,earth,holy,,,,,,,,,,,,
224,E0,Gel Fish,monster,D01C00,D05380,E00910,Gel_Fish,Gel_Fish_224,30,00,00,00,00,00,00,00,997,0,0,538,28,1E,00,00,00,00,00,00,00,E8,03,00,00,00,00,1C,02,00,00,10,00,00,80,00,04,00,00,00,00,00,00,E0,1C,00,E0,E1,00, ,Potion,HiPotion, ,667e859665828c81ffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,lightning,,
225,E1,Giant Bird,monster,D01C20,D05384,E0091A,Giant_Bird,Giant_Bird_225,55,75,19,05,20,00,10,50,8965,499,0,4981,29,37,4B,13,05,14,00,0A,32,28,23,F4,01,00,00,88,13,00,20,30,00,00,00,40,00,28,00,88,00,00,00,E1,1D,2E,E1,F2,00,Murasume,HiPotion,Giant Drink, ,66827a878d9661af7dff,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,,,,,,,,,,,,,,,,
226,E2,Sea Devil,monster,D01C40,D05388,E00924,Sea_Devil,Sea_Devil_226,20,71,08,00,15,00,10,00,4981,997,0,2989,30,14,47,08,00,0F,00,0A,00,88,13,E8,03,00,00,B8,0B,00,00,00,00,00,80,00,04,00,00,00,00,00,00,E2,1E,14,E1,E7,00,Defender Sword,HiPotion,TurtleShell, ,727e7a96637e8f8285ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,water,,,,,,,,,,,,,lightning,,
227,E3,Stingray,monster,D01C60,D0538C,E0092E,Stingray,Stingray_227,70,66,16,40,60,70,20,10,29883,997,0,0,93,46,42,10,28,3C,46,14,0A,30,75,E8,03,00,00,00,00,00,20,F0,00,00,80,00,00,20,00,00,00,00,00,E3,5D,56,EB,4F,00,RuneEdge,DarkMatter,Dragon's Whisker, ,728d8287808b7a92ffff,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,earth,,,,,,water,,,,,,,,,,,,,,,
228,E4,????,monster,D01C80,D05390,E00938,QuestionMark,QuestionMark_228,50,50,10,30,30,00,30,00,1993,499,4981,1,33,32,32,0A,1E,1E,00,1E,00,D0,07,F4,01,88,13,01,00,00,00,FF,FF,10,00,00,00,20,18,00,00,00,00,E4,21,00,E0,E0,00, ,Potion,Potion, ,a2a2a2a2ffffffffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,wall,armor,shell,,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
229,E5,Golem,monster,D01CA0,D05394,E00942,Golem,Golem_229,60,50,10,00,50,00,50,00,29883,997,0,0,71,3C,32,0A,00,32,00,32,00,30,75,E8,03,00,00,00,00,00,FF,FF,FF,FF,00,00,00,20,18,00,00,00,00,E5,47,00,EC,00,FB, ,Soft, ,Golem,6688857e86ffffffffff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,water,wind,earth,holy,poison,lightning,ice,fire,,,,,,,,,,,,,,,,
230,E6,Chimera,monster,D01CC0,D05398,E0094C,Chimera,Chimera_230,20,00,00,00,00,00,00,00,100,0,0,0,0,14,00,00,00,00,00,00,00,64,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,E6,00,00,00,00,00, , , , ,628182867e8b7affffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
231,E7,Shiva,monster,D01CE0,D0539C,E00956,Shiva,Shiva_231,25,00,00,00,00,50,00,00,6973,9961,0,0,51,19,00,00,00,00,32,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,E7,33,00,E0,FD,00, ,Potion,Water Scroll, ,7281828f7affffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
232,E8,Ifrit,monster,D01D00,D053A0,E00960,Ifrit,Ifrit_232,25,00,00,00,00,00,00,00,6973,9961,0,0,1,19,00,00,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,E8,01,00,E0,FC,00, ,Potion,Flame Scroll, ,687f8b828dffffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
233,E9,Ramuh,monster,D01D20,D053A4,E0096A,Ramuh,Ramuh_233,25,00,00,00,00,00,00,00,6973,9961,0,0,1,19,00,00,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,E9,01,00,E0,FE,00, ,Potion,Thunder Scroll, ,717a868e81ffffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
234,EA,Gala Cat,monster,D01D40,D053A8,E00974,Gala_Cat,Gala_Cat_234,25,55,08,00,00,00,00,00,6973,9961,0,0,47,19,37,08,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,EA,2F,00,E0,E2,00, ,Potion,Ether, ,667a857a96627a8dffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
235,EB,Wyvern,monster,D01D60,D053AC,E0097E,Wyvern,Wyvern_235,25,40,10,00,00,00,00,00,6973,9961,0,0,47,19,28,0A,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,EB,2F,00,E0,E1,00, ,Potion,HiPotion, ,76928f7e8b87ffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
236,EC,Elf Toad,monster,D01D80,D053B0,E00988,Elf_Toad,Elf_Toad_236,25,40,10,00,00,00,00,00,6973,9961,0,0,47,19,28,0A,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,EC,2F,00,E0,E5,00, ,Potion,Maiden's Kiss, ,64857f9673887a7dffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
237,ED,Crew Dust,monster,D01DA0,D053B4,E00992,Crew_Dust,Crew_Dust_237,25,40,10,00,00,00,00,00,6973,9961,0,0,47,19,28,0A,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,ED,2F,00,E0,E9,00, ,Potion,Eyedrop, ,628b7e9096638e8c8dff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
238,EE,Whirl Demon,monster,D01DC0,D053B8,E0099C,Whirl_Demon,Whirl_Demon_238,25,40,10,00,00,00,00,00,6973,9961,0,0,47,19,28,0A,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,EE,2F,00,E0,E3,00, ,Potion,Elixir, ,7681af8596637e868887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
239,EF,ZombieDrgn,monster,D01DE0,D053BC,E009A6,ZombieDrgn,ZombieDrgn_239,25,50,10,00,00,00,00,00,6973,9961,0,0,47,19,32,0A,00,00,00,00,00,58,1B,10,27,00,00,00,00,00,00,00,00,00,00,00,00,00,98,00,00,00,00,EF,2F,00,E0,EA,00, ,Potion,DragonFang, ,7988867b827e638b8087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
240,F0,D.Chimera,monster,D01E00,D053C0,E009B0,DChimera,DChimera_240,40,60,08,00,00,00,00,00,2690,997,0,0,45,28,3C,08,00,00,00,00,00,8C,0A,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F0,2D,00,E1,F5,00, ,HiPotion,Protect Drink, ,63a3628182867e8b7aff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
241,F1,AdamaGolem,monster,D01E20,D053C4,E009BA,AdamaGolem,AdamaGolem_241,35,60,09,00,00,00,00,00,1993,997,0,0,44,23,3C,09,00,00,00,00,00,D0,07,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F1,2C,00,E1,EC,00, ,HiPotion,Soft, ,607d7a867a6688857e86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
242,F2,Ziggurat,monster,D01E40,D053C8,E009C4,Ziggurat,Ziggurat_242,35,60,08,00,00,00,00,00,2989,997,0,0,43,23,3C,08,00,00,00,00,00,B8,0B,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F2,2B,9F,F3,00,F2,Diamond Armor,Power Drink, ,Giant Drink,798280808e8b7a8dffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
243,F3,LonkaKnght,monster,D01E60,D053CC,E009CE,LonkaKnght,LonkaKnght_243,35,70,10,00,00,00,00,00,1993,997,0,0,42,23,46,0A,00,00,00,00,00,D0,07,E8,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,F3,2A,00,F6,FC,00, ,Hero Drink,Flame Scroll, ,6b8887847a6a8780818d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
244,F4,BioSoldier,monster,D01E80,D053D0,E009D8,BioSoldier,BioSoldier_244,50,60,11,00,00,00,00,00,1993,4981,0,0,41,32,3C,0B,00,00,00,00,00,D0,07,88,13,00,00,00,00,00,00,04,00,00,08,00,00,80,00,00,00,00,00,F4,29,8E,E8,25,00,Diamond Helm,Antidote,Venom Axe, ,6182887288857d827e8b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,poison,,,,,,,,,,,
245,F5,Lunenta,monster,D01EA0,D053D4,E009E2,Lunenta,Lunenta_245,45,60,09,00,50,00,50,00,1594,9961,0,0,40,2D,3C,09,00,32,00,32,00,40,06,10,27,00,00,00,00,00,00,D0,80,00,00,20,00,04,00,00,00,00,00,F5,28,00,E9,E8,00, ,Eyedrop,Antidote, ,6b8e877e878d7affffff,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,toad,,float,poison,zombie,darkness,,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,,,,,,,,,,,,,,
246,F6,Tote Avis,monster,D01EC0,D053D8,E009EC,Tote_Avis,Tote_Avis_246,50,70,15,20,10,10,10,60,32961,997,0,0,47,32,46,0F,14,0A,0A,0A,3C,42,81,E8,03,00,00,00,00,00,20,F4,E8,10,40,00,00,28,00,88,00,00,00,F6,2F,E2,68,68,00,Ether,Avis Killer,Avis Killer, ,73888d7e96608f828cff,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,float,,zombie,darkness,,,,charm,,mute,image2,image,wall,armor,shell,,haste,slow,invul,regen,,,earth,,,,,,,wind,,,,,,,,,,,,,,
247,F7,Belfegor,monster,D01EE0,D053DC,E009F6,Belfegor,Belfegor_247,40,73,10,15,30,50,10,70,5977,499,0,947,55,28,49,0A,0F,1E,32,0A,46,70,17,F4,01,00,00,B6,03,00,00,10,00,00,20,00,00,04,00,00,00,00,00,F7,37,64,59,CD,00,RisingSun,Full Moon,Ice Shield, ,617e857f7e80888bffff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,earth,,,,,,,,,,,,,
248,F8,Imp,monster,D01F00,D053E0,E00A00,Imp,Imp_248,40,65,00,00,00,00,00,00,997,499,0,0,52,28,41,00,00,00,00,00,00,E8,03,F4,01,00,00,00,00,00,00,00,00,00,20,00,00,84,00,00,00,00,00,F8,34,E1,E0,E1,00,HiPotion,Potion,HiPotion, ,688689ffffffffffffff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,petrify,toad,mini,float,poison,zombie,darkness,aging,sleep,paralyze,charm,berserk,mute,image2,image,wall,armor,shell,stop,haste,slow,invul,regen,,,,,,,,,,,earth,,,,,,,,,,,,,
